datatime,Tsurf
6/23/23 21:19,18.75546755
6/23/23 21:24,18.72198295
6/23/23 21:29,18.68974028
6/23/23 21:34,18.67241451
6/23/23 21:39,18.64928115
6/23/23 21:44,18.63537427
6/23/23 21:49,18.64574958
6/23/23 21:54,18.63923725
6/23/23 21:59,18.63276305
6/23/23 22:04,18.60043421
6/23/23 22:09,18.60701971
6/23/23 22:14,18.61287553
6/23/23 22:19,18.56770216
6/23/23 22:24,18.53320537
6/23/23 22:29,18.51368138
6/23/23 22:34,18.5229708
6/23/23 22:39,18.50655849
6/23/23 22:44,18.51288723
6/23/23 22:49,18.46189001
6/23/23 22:54,18.42760299
6/23/23 22:59,18.416999
6/23/23 23:04,18.40593441
6/23/23 23:09,18.4021673
6/23/23 23:14,18.37835272
6/23/23 23:19,18.3633823
6/23/23 23:24,18.35376678
6/23/23 23:29,18.3529591
6/23/23 23:34,18.3688042
6/23/23 23:39,18.2172038
6/23/23 23:44,18.22004612
6/23/23 23:49,18.28858836
6/23/23 23:54,18.31497546
6/23/23 23:59,18.29148162
6/24/23 0:04,18.30307895
6/24/23 0:09,18.3148399
6/24/23 0:14,18.32404613
6/24/23 0:19,18.33199547
6/24/23 0:24,18.36034234
6/24/23 0:29,18.39251316
6/24/23 0:34,18.39658622
6/24/23 0:39,18.39745985
6/24/23 0:44,16.69261338
6/24/23 0:49,15.5012126
6/24/23 0:54,15.30708941
6/24/23 0:59,16.41170484
6/24/23 1:04,16.89787296
6/24/23 1:09,17.35597159
6/24/23 1:14,17.62920998
6/24/23 1:19,17.82757228
6/24/23 1:24,17.95067379
6/24/23 1:29,17.99869964
6/24/23 1:34,18.0048937
6/24/23 1:39,18.02796598
6/24/23 1:44,18.09681713
6/24/23 1:49,18.03148066
6/24/23 1:54,18.0574898
6/24/23 1:59,18.1636486
6/24/23 2:04,18.15196444
6/24/23 2:09,18.20413485
6/24/23 2:14,18.11902889
6/24/23 2:19,18.13085599
6/24/23 2:24,18.16134256
6/24/23 2:29,18.20073226
6/24/23 2:34,18.19591061
6/24/23 2:39,18.14762308
6/24/23 2:44,18.2520316
6/24/23 2:49,18.29344186
6/24/23 2:54,18.24440264
6/24/23 2:59,18.22222958
6/24/23 3:04,18.27926106
6/24/23 3:09,18.26904119
6/24/23 3:14,18.29763671
6/24/23 3:19,18.28645957
6/24/23 3:24,17.19047591
6/24/23 3:29,15.95576824
6/24/23 3:34,15.99377789
6/24/23 3:39,16.08944982
6/24/23 3:44,15.94441772
6/24/23 3:49,16.04135686
6/24/23 3:54,15.96889378
6/24/23 3:59,16.36878836
6/24/23 4:04,16.48713821
6/24/23 4:09,16.63000784
6/24/23 4:14,16.82639853
6/24/23 4:19,17.03796912
6/24/23 4:24,17.06869538
6/24/23 4:29,16.78752839
6/24/23 4:34,16.52302132
6/24/23 4:39,16.44536418
6/24/23 4:44,16.25177295
6/24/23 4:49,15.34031841
6/24/23 4:54,15.27469001
6/24/23 4:59,14.09074132
6/24/23 5:04,13.8597996
6/24/23 5:09,14.2143174
6/24/23 5:14,14.22277757
6/24/23 5:19,15.22598812
6/24/23 5:24,16.12716884
6/24/23 5:29,16.04628421
6/24/23 5:34,16.29016366
6/24/23 5:39,15.91890336
6/24/23 5:44,15.99847352
6/24/23 5:49,15.82372921
6/24/23 5:54,15.62394467
6/24/23 5:59,14.88089635
6/24/23 6:04,14.80029529
6/24/23 6:09,15.37662748
6/24/23 6:14,14.93253292
6/24/23 6:19,13.80858794
6/24/23 6:24,14.46108586
6/24/23 6:29,14.17802654
6/24/23 6:34,14.41604943
6/24/23 6:39,15.00856548
6/24/23 6:44,15.29428788
6/24/23 6:49,15.15681045
6/24/23 6:54,15.5213957
6/24/23 6:59,14.16672945
6/24/23 7:04,14.28125423
6/24/23 7:09,14.00594629
6/24/23 7:14,13.97876161
6/24/23 7:19,14.68895365
6/24/23 7:24,14.85716147
6/24/23 7:29,15.33650197
6/24/23 7:34,15.31338235
6/24/23 7:39,15.48429242
6/24/23 7:44,15.41288356
6/24/23 7:49,15.18947446
6/24/23 7:54,14.764766
6/24/23 7:59,14.71322724
6/24/23 8:04,14.65602918
6/24/23 8:09,14.51113251
6/24/23 8:14,14.68337538
6/24/23 8:19,14.73834313
6/24/23 8:24,14.70744143
6/24/23 8:29,14.74434984
6/24/23 8:34,14.94108391
6/24/23 8:39,15.0016917
6/24/23 8:44,14.95336574
6/24/23 8:49,15.28680479
6/24/23 8:54,15.4000606
6/24/23 8:59,15.41576803
6/24/23 9:04,15.48003876
6/24/23 9:09,15.75542054
6/24/23 9:14,15.93847718
6/24/23 9:19,15.67752383
6/24/23 9:24,15.89595353
6/24/23 9:29,15.7941934
6/24/23 9:34,15.44807718
6/24/23 9:39,15.47069269
6/24/23 9:44,15.59949482
6/24/23 9:49,15.81039894
6/24/23 9:54,15.72156371
6/24/23 9:59,15.81697153
6/24/23 10:04,15.75008746
6/24/23 10:09,15.81875663
6/24/23 10:14,15.94762265
6/24/23 10:19,15.96835498
6/24/23 10:24,16.06506266
6/24/23 10:29,15.930862
6/24/23 10:34,15.94213251
6/24/23 10:39,16.1515928
6/24/23 10:44,16.06149522
6/24/23 10:49,16.0801013
6/24/23 10:54,16.587085
6/24/23 10:59,16.82342743
6/24/23 11:04,16.88059167
6/24/23 11:09,16.62038664
6/24/23 11:14,16.47049777
6/24/23 11:19,16.79399471
6/24/23 11:24,16.68789451
6/24/23 11:29,16.7881509
6/24/23 11:34,16.43588579
6/24/23 11:39,16.95975439
6/24/23 11:44,17.53141458
6/24/23 11:49,17.56332224
6/24/23 11:54,17.98779028
6/24/23 11:59,17.51873916
6/24/23 12:04,16.97906131
6/24/23 12:09,17.35391243
6/24/23 12:14,17.49451678
6/24/23 12:19,17.74370765
6/24/23 12:24,17.88375437
6/24/23 12:29,18.04378147
6/24/23 12:34,18.06915414
6/24/23 12:39,18.11591356
6/24/23 12:44,18.22485934
6/24/23 12:49,18.29082456
6/24/23 12:54,18.35870499
6/24/23 12:59,18.40129289
6/24/23 13:04,18.37975113
6/24/23 13:09,18.30752393
6/24/23 13:14,18.31285128
6/24/23 13:19,18.28338877
6/24/23 13:24,18.33617029
6/24/23 13:29,18.38227155
6/24/23 13:34,18.48198062
6/24/23 13:39,18.60625624
6/24/23 13:44,18.79188085
6/24/23 13:49,18.6580341
6/24/23 13:54,18.67087054
6/24/23 13:59,18.72163877
6/24/23 14:04,18.78515623
6/24/23 14:09,18.83923836
6/24/23 14:14,18.79908751
6/24/23 14:19,18.81027815
6/24/23 14:24,18.82601674
6/24/23 14:29,18.80805038
6/24/23 14:34,18.80194774
6/24/23 14:39,18.66557434
6/24/23 14:44,18.44410158
6/24/23 14:49,18.48516873
6/24/23 14:54,18.45532404
6/24/23 14:59,18.49757279
6/24/23 15:04,18.59258502
6/24/23 15:09,18.64449459
6/24/23 15:14,18.72240166
6/24/23 15:19,18.78179427
6/24/23 15:24,18.8487449
6/24/23 15:29,18.90022879
6/24/23 15:34,18.9581781
6/24/23 15:39,19.01461346
6/24/23 15:44,19.06706263
6/24/23 15:49,19.10800788
6/24/23 15:54,19.15318423
6/24/23 15:59,19.16683976
6/24/23 16:04,19.15078976
6/24/23 16:09,19.15657967
6/24/23 16:14,19.10462827
6/24/23 16:19,19.08732893
6/24/23 16:24,19.09987674
6/24/23 16:29,19.10949948
6/24/23 16:34,19.09540553
6/24/23 16:39,19.06594997
6/24/23 16:44,19.04481938
6/24/23 16:49,19.03735023
6/24/23 16:54,19.01281228
6/24/23 16:59,18.98989705
6/24/23 17:04,18.96782994
6/24/23 17:09,18.93672005
6/24/23 17:14,18.93833337
6/24/23 17:19,18.93302252
6/24/23 17:24,18.91514933
6/24/23 17:29,18.9070884
6/24/23 17:34,18.88845301
6/24/23 17:39,18.85999702
6/24/23 17:44,18.85254961
6/24/23 17:49,18.81968276
6/24/23 17:54,18.76936164
6/24/23 17:59,18.76046765
6/24/23 18:04,18.76683471
6/24/23 18:09,18.77642401
6/24/23 18:14,18.73217747
6/24/23 18:19,18.68656199
6/24/23 18:24,18.67648366
6/24/23 18:29,18.65990001
6/24/23 18:34,18.62625457
6/24/23 18:39,18.59050758
6/24/23 18:44,18.56625164
6/24/23 18:49,18.54333564
6/24/23 18:54,18.51816788
6/24/23 18:59,18.49947006
6/24/23 19:04,18.48711358
6/24/23 19:09,18.32416588
6/24/23 19:14,17.97632819
6/24/23 19:19,17.95936185
6/24/23 19:24,17.76666424
6/24/23 19:29,17.75349255
6/24/23 19:34,17.73082864
6/24/23 19:39,17.71131333
6/24/23 19:44,17.67082418
6/24/23 19:49,17.73152406
6/24/23 19:54,17.80527738
6/24/23 19:59,17.8313267
6/24/23 20:04,17.78642399
6/24/23 20:09,17.78101041
6/24/23 20:14,17.8431507
6/24/23 20:19,17.80304669
6/24/23 20:24,17.63635234
6/24/23 20:29,17.76618981
6/24/23 20:34,17.84055844
6/24/23 20:39,17.79780332
6/24/23 20:44,17.75630832
6/24/23 20:49,17.91978574
6/24/23 20:54,17.86393039
6/24/23 20:59,17.87205773
6/24/23 21:04,17.84496563
6/24/23 21:09,17.77377875
6/24/23 21:14,17.84828268
6/24/23 21:19,17.85167474
6/24/23 21:24,17.89081581
6/24/23 21:29,17.9103504
6/24/23 21:34,17.90439022
6/24/23 21:39,17.92954801
6/24/23 21:44,17.96303339
6/24/23 21:49,17.93095022
6/24/23 21:54,17.95785804
6/24/23 21:59,17.92459749
6/24/23 22:04,17.91788417
6/24/23 22:09,17.89671559
6/24/23 22:14,17.86787314
6/24/23 22:19,17.85483615
6/24/23 22:24,17.77416901
6/24/23 22:29,17.81987697
6/24/23 22:34,17.75967043
6/24/23 22:39,17.70268476
6/24/23 22:44,17.67895775
6/24/23 22:49,17.65786384
6/24/23 22:54,17.60924655
6/24/23 22:59,17.60264651
6/24/23 23:04,17.64638313
6/24/23 23:09,17.65472225
6/24/23 23:14,17.60619694
6/24/23 23:19,17.61418864
6/24/23 23:24,17.58857935
6/24/23 23:29,17.5973077
6/24/23 23:34,17.54166966
6/24/23 23:39,17.55713064
6/24/23 23:44,17.582063
6/24/23 23:49,17.58177738
6/24/23 23:54,17.48855406
6/24/23 23:59,17.51503885
6/25/23 0:04,17.44220771
6/25/23 0:09,17.37810313
6/25/23 0:14,17.34916807
6/25/23 0:19,17.2676791
6/25/23 0:24,17.19698408
6/25/23 0:29,17.15791127
6/25/23 0:34,17.15813803
6/25/23 0:39,17.10125489
6/25/23 0:44,17.07523093
6/25/23 0:49,17.03135009
6/25/23 0:54,16.96904221
6/25/23 0:59,16.94724872
6/25/23 1:04,16.91608856
6/25/23 1:09,16.9042005
6/25/23 1:14,16.92765654
6/25/23 1:19,17.03860878
6/25/23 1:24,17.08928556
6/25/23 1:29,17.12328342
6/25/23 1:34,15.81899255
6/25/23 1:39,14.54790229
6/25/23 1:44,14.45066486
6/25/23 1:49,14.84370272
6/25/23 1:54,15.50928531
6/25/23 1:59,15.79826409
6/25/23 2:04,16.03314535
6/25/23 2:09,15.93322687
6/25/23 2:14,15.96117921
6/25/23 2:19,14.91509095
6/25/23 2:24,14.89652291
6/25/23 2:29,13.7332595
6/25/23 2:34,13.54078034
6/25/23 2:39,13.86374335
6/25/23 2:44,13.7470339
6/25/23 2:49,13.51095866
6/25/23 2:54,14.00627549
6/25/23 2:59,14.59813628
6/25/23 3:04,14.92337535
6/25/23 3:09,14.74970696
6/25/23 3:14,14.8876513
6/25/23 3:19,15.0401926
6/25/23 3:24,14.97293461
6/25/23 3:29,14.80778331
6/25/23 3:34,14.88926777
6/25/23 3:39,14.71783127
6/25/23 3:44,14.68373251
6/25/23 3:49,14.71163771
6/25/23 3:54,14.70027076
6/25/23 3:59,14.82784751
6/25/23 4:04,14.5319397
6/25/23 4:09,13.93743488
6/25/23 4:14,13.59863424
6/25/23 4:19,13.73624972
6/25/23 4:24,13.81046973
6/25/23 4:29,13.91418001
6/25/23 4:34,14.02142743
6/25/23 4:39,14.02559455
6/25/23 4:44,14.08728033
6/25/23 4:49,14.36884829
6/25/23 4:54,14.255907
6/25/23 4:59,14.14993406
6/25/23 5:04,14.12651193
6/25/23 5:09,14.03271941
6/25/23 5:14,14.11294922
6/25/23 5:19,14.30944789
6/25/23 5:24,14.47160897
6/25/23 5:29,14.54520516
6/25/23 5:34,14.88116965
6/25/23 5:39,15.02382838
6/25/23 5:44,15.13880659
6/25/23 5:49,15.15509455
6/25/23 5:54,15.12452372
6/25/23 5:59,15.01827731
6/25/23 6:04,14.94301236
6/25/23 6:09,15.15873046
6/25/23 6:14,15.1981629
6/25/23 6:19,15.2094983
6/25/23 6:24,15.02553111
6/25/23 6:29,14.83030236
6/25/23 6:34,14.7239264
6/25/23 6:39,14.67051689
6/25/23 6:44,14.6064878
6/25/23 6:49,14.50273945
6/25/23 6:54,14.46819656
6/25/23 6:59,14.16667793
6/25/23 7:04,13.71553223
6/25/23 7:09,13.63417808
6/25/23 7:14,13.90279507
6/25/23 7:19,14.00455835
6/25/23 7:24,14.00516312
6/25/23 7:29,13.85500136
6/25/23 7:34,13.84833621
6/25/23 7:39,13.97989937
6/25/23 7:44,14.05640908
6/25/23 7:49,14.18939928
6/25/23 7:54,14.2899939
6/25/23 7:59,14.42150662
6/25/23 8:04,14.49158201
6/25/23 8:09,14.52976556
6/25/23 8:14,14.43662988
6/25/23 8:19,14.47356701
6/25/23 8:24,14.60619507
6/25/23 8:29,14.69741498
6/25/23 8:34,14.80764169
6/25/23 8:39,14.87853673
6/25/23 8:44,14.99159687
6/25/23 8:49,15.1255707
6/25/23 8:54,15.23000692
6/25/23 8:59,15.33404313
6/25/23 9:04,15.43190309
6/25/23 9:09,15.48282755
6/25/23 9:14,15.55031251
6/25/23 9:19,15.53917956
6/25/23 9:24,15.71922352
6/25/23 9:29,15.90095502
6/25/23 9:34,16.03596917
6/25/23 9:39,16.25535493
6/25/23 9:44,16.39105154
6/25/23 9:49,16.35908307
6/25/23 9:54,16.3599009
6/25/23 9:59,16.50102754
6/25/23 10:04,16.85262053
6/25/23 10:09,16.90273733
6/25/23 10:14,17.0330206
6/25/23 10:19,17.10058557
6/25/23 10:24,17.19174942
6/25/23 10:29,17.21845393
6/25/23 10:34,17.29480537
6/25/23 10:39,17.37662263
6/25/23 10:44,17.43084236
6/25/23 10:49,17.54259396
6/25/23 10:54,17.64002856
6/25/23 10:59,17.67517295
6/25/23 11:04,17.73033369
6/25/23 11:09,17.80236151
6/25/23 11:14,17.89344036
6/25/23 11:19,17.92606074
6/25/23 11:24,18.02770709
6/25/23 11:29,18.18665212
6/25/23 11:34,18.24759897
6/25/23 11:39,18.40911071
6/25/23 11:44,18.44140115
6/25/23 11:49,18.43065715
6/25/23 11:54,18.59942055
6/25/23 11:59,18.5966187
6/25/23 12:04,18.64579538
6/25/23 12:09,18.75007315
6/25/23 12:14,18.7082285
6/25/23 12:19,18.68215598
6/25/23 12:24,18.71688316
6/25/23 12:29,18.73841264
6/25/23 12:34,18.76480832
6/25/23 12:39,18.68258143
6/25/23 12:44,18.62449346
6/25/23 12:49,18.61316282
6/25/23 12:54,18.70772039
6/25/23 12:59,18.79250636
6/25/23 13:04,18.84176825
6/25/23 13:09,18.841727
6/25/23 13:14,18.93140813
6/25/23 13:19,19.08068045
6/25/23 13:24,19.22234509
6/25/23 13:29,19.32866031
6/25/23 13:34,19.43546804
6/25/23 13:39,19.45058752
6/25/23 13:44,19.47234812
6/25/23 13:49,19.47578057
6/25/23 13:54,19.46526555
6/25/23 13:59,19.41480414
6/25/23 14:04,19.41779998
6/25/23 14:09,19.31798642
6/25/23 14:14,19.2034834
6/25/23 14:19,19.22411936
6/25/23 14:24,19.20114426
6/25/23 14:29,19.14835027
6/25/23 14:34,19.11455637
6/25/23 14:39,19.04784717
6/25/23 14:44,18.92317412
6/25/23 14:49,18.89463794
6/25/23 14:54,18.99127904
6/25/23 14:59,19.05597649
6/25/23 15:04,19.11644741
6/25/23 15:09,19.127625
6/25/23 15:14,19.04749243
6/25/23 15:19,18.98888726
6/25/23 15:24,18.88818435
6/25/23 15:29,18.77602795
6/25/23 15:34,18.67496748
6/25/23 15:39,18.60434591
6/25/23 15:44,18.51312362
6/25/23 15:49,18.45929124
6/25/23 15:54,18.45459701
6/25/23 15:59,18.45796848
6/25/23 16:04,18.48774566
6/25/23 16:09,18.52586856
6/25/23 16:14,18.5453716
6/25/23 16:19,18.57899985
6/25/23 16:24,18.6330802
6/25/23 16:29,18.6854269
6/25/23 16:34,18.68522919
6/25/23 16:39,18.67742561
6/25/23 16:44,18.6753504
6/25/23 16:49,18.65165623
6/25/23 16:54,18.6358057
6/25/23 16:59,18.6067335
6/25/23 17:04,18.57070062
6/25/23 17:09,18.51611164
6/25/23 17:14,18.46079075
6/25/23 17:19,18.44675221
6/25/23 17:24,18.42240016
6/25/23 17:29,18.38391305
6/25/23 17:34,18.35843171
6/25/23 17:39,18.33242455
6/25/23 17:44,18.28424148
6/25/23 17:49,18.25811175
6/25/23 17:54,18.24106226
6/25/23 17:59,18.22889963
6/25/23 18:04,18.21147471
6/25/23 18:09,18.19250053
6/25/23 18:14,18.16806633
6/25/23 18:19,18.14027356
6/25/23 18:24,18.1429346
6/25/23 18:29,18.13932624
6/25/23 18:34,18.12856038
6/25/23 18:39,18.10031383
6/25/23 18:44,18.06516826
6/25/23 18:49,17.98674352
6/25/23 18:54,18.0003527
6/25/23 18:59,18.00530271
6/25/23 19:04,17.96886694
6/25/23 19:09,17.96480284
6/25/23 19:14,17.97418404
6/25/23 19:19,17.93451363
6/25/23 19:24,17.96100657
6/25/23 19:29,17.42012003
6/25/23 19:34,17.09199907
6/25/23 19:39,17.11076944
6/25/23 19:44,17.20461402
6/25/23 19:49,17.20553892
6/25/23 19:54,17.31472296
6/25/23 19:59,17.39611933
6/25/23 20:04,17.49585991
6/25/23 20:09,17.53680736
6/25/23 20:14,17.63010899
6/25/23 20:19,17.67464066
6/25/23 20:24,17.68717616
6/25/23 20:29,17.68919286
6/25/23 20:34,17.72596362
6/25/23 20:39,17.72793067
6/25/23 20:44,17.74392323
6/25/23 20:49,17.69747598
6/25/23 20:54,17.61087893
6/25/23 20:59,17.63124628
6/25/23 21:04,17.68862192
6/25/23 21:09,17.71086212
6/25/23 21:14,17.72814453
6/25/23 21:19,17.73852336
6/25/23 21:24,17.76225827
6/25/23 21:29,17.77041181
6/25/23 21:34,17.73825187
6/25/23 21:39,17.76755694
6/25/23 21:44,17.79748202
6/25/23 21:49,17.82418996
6/25/23 21:54,17.83196631
6/25/23 21:59,17.82390756
6/25/23 22:04,17.83162224
6/25/23 22:09,17.8081827
6/25/23 22:14,17.79588782
6/25/23 22:19,17.79630539
6/25/23 22:24,17.79765068
6/25/23 22:29,17.76086853
6/25/23 22:34,17.77860777
6/25/23 22:39,17.69648648
6/25/23 22:44,17.595848
6/25/23 22:49,17.58822251
6/25/23 22:54,17.64311839
6/25/23 22:59,17.61911205
6/25/23 23:04,17.66648241
6/25/23 23:09,17.66048739
6/25/23 23:14,17.66842787
6/25/23 23:19,17.72473555
6/25/23 23:24,17.708528
6/25/23 23:29,17.67494168
6/25/23 23:34,17.67975829
6/25/23 23:39,17.71603041
6/25/23 23:44,17.78608922
6/25/23 23:49,17.79680786
6/25/23 23:54,17.77591106
6/25/23 23:59,17.75493074
6/26/23 0:04,17.80175121
6/26/23 0:09,17.80412844
6/26/23 0:14,17.79061886
6/26/23 0:19,17.80055789
6/26/23 0:24,17.82725031
6/26/23 0:29,17.80762993
6/26/23 0:34,17.79611222
6/26/23 0:39,17.80484561
6/26/23 0:44,17.790311
6/26/23 0:49,17.7732623
6/26/23 0:54,17.76946078
6/26/23 0:59,17.75463401
6/26/23 1:04,17.74858917
6/26/23 1:09,17.728202
6/26/23 1:14,16.73984818
6/26/23 1:19,15.84620187
6/26/23 1:24,14.78804506
6/26/23 1:29,14.79509029
6/26/23 1:34,15.25300231
6/26/23 1:39,15.45943483
6/26/23 1:44,15.39540437
6/26/23 1:49,15.4304166
6/26/23 1:54,15.49380003
6/26/23 1:59,15.69640152
6/26/23 2:04,15.73331121
6/26/23 2:09,15.86717971
6/26/23 2:14,16.04778282
6/26/23 2:19,15.99546059
6/26/23 2:24,16.03836022
6/26/23 2:29,16.05874351
6/26/23 2:34,16.13171106
6/26/23 2:39,16.10604115
6/26/23 2:44,16.12947219
6/26/23 2:49,16.32098084
6/26/23 2:54,16.18837983
6/26/23 2:59,15.30941119
6/26/23 3:04,15.29866889
6/26/23 3:09,15.68613629
6/26/23 3:14,15.89234245
6/26/23 3:19,16.00798884
6/26/23 3:24,16.02954312
6/26/23 3:29,16.05177379
6/26/23 3:34,16.05236571
6/26/23 3:39,15.96459827
6/26/23 3:44,16.05158857
6/26/23 3:49,16.17966069
6/26/23 3:54,16.37500623
6/26/23 3:59,16.49730664
6/26/23 4:04,16.45638854
6/26/23 4:09,16.41529765
6/26/23 4:14,16.41345767
6/26/23 4:19,16.42476238
6/26/23 4:24,16.39876731
6/26/23 4:29,16.35346416
6/26/23 4:34,14.628705
6/26/23 4:39,13.88637486
6/26/23 4:44,14.05548213
6/26/23 4:49,13.8591158
6/26/23 4:54,14.04091966
6/26/23 4:59,14.73627882
6/26/23 5:04,14.8881826
6/26/23 5:09,13.89799552
6/26/23 5:14,13.56671995
6/26/23 5:19,13.59986156
6/26/23 5:24,13.98127855
6/26/23 5:29,14.08715343
6/26/23 5:34,14.03525425
6/26/23 5:39,14.48395382
6/26/23 5:44,14.65760132
6/26/23 5:49,14.65302163
6/26/23 5:54,14.82200209
6/26/23 5:59,15.4651033
6/26/23 6:04,15.05421577
6/26/23 6:09,15.77391229
6/26/23 6:14,15.85428735
6/26/23 6:19,15.98503773
6/26/23 6:24,15.03815049
6/26/23 6:29,15.11827014
6/26/23 6:34,15.30735927
6/26/23 6:39,15.33080281
6/26/23 6:44,14.97802219
6/26/23 6:49,14.79566949
6/26/23 6:54,14.85852477
6/26/23 6:59,14.61597188
6/26/23 7:04,14.87432979
6/26/23 7:09,15.41368202
6/26/23 7:14,15.32901952
6/26/23 7:19,15.13205086
6/26/23 7:24,15.12235753
6/26/23 7:29,15.30667762
6/26/23 7:34,15.40487544
6/26/23 7:39,15.67191707
6/26/23 7:44,15.98474755
6/26/23 7:49,16.16485093
6/26/23 7:54,16.20230955
6/26/23 7:59,16.24008435
6/26/23 8:04,16.19649828
6/26/23 8:09,16.15539588
6/26/23 8:14,16.30463898
6/26/23 8:19,16.49424258
6/26/23 8:24,16.53453083
6/26/23 8:29,16.63645996
6/26/23 8:34,16.74807987
6/26/23 8:39,16.87360471
6/26/23 8:44,16.75160938
6/26/23 8:49,16.83181569
6/26/23 8:54,16.80946673
6/26/23 8:59,16.91470063
6/26/23 9:04,17.16455985
6/26/23 9:09,17.24093941
6/26/23 9:14,17.24749137
6/26/23 9:19,17.28515547
6/26/23 9:24,17.37592677
6/26/23 9:29,17.45330761
6/26/23 9:34,17.56692703
6/26/23 9:39,17.58508598
6/26/23 9:44,17.57786809
6/26/23 9:49,17.59562644
6/26/23 9:54,17.6888383
6/26/23 9:59,17.80161802
6/26/23 10:04,17.8594794
6/26/23 10:09,18.01194988
6/26/23 10:14,17.98923459
6/26/23 10:19,18.07518545
6/26/23 10:24,18.12330571
6/26/23 10:29,18.1958795
6/26/23 10:34,18.19667535
6/26/23 10:39,18.15708716
6/26/23 10:44,18.16191509
6/26/23 10:49,18.29630117
6/26/23 10:54,18.41494514
6/26/23 10:59,18.43294516
6/26/23 11:04,18.4810127
6/26/23 11:09,18.57149956
6/26/23 11:14,18.61095251
6/26/23 11:19,18.69992573
6/26/23 11:24,18.76591466
6/26/23 11:29,18.82686731
6/26/23 11:34,18.82543936
6/26/23 11:39,18.86351326
6/26/23 11:44,18.90397973
6/26/23 11:49,18.9358928
6/26/23 11:54,18.83989542
6/26/23 11:59,18.73034827
6/26/23 12:04,18.66576448
6/26/23 12:09,18.55963285
6/26/23 12:14,18.64682895
6/26/23 12:19,18.70642479
6/26/23 12:24,18.68927326
6/26/23 12:29,18.70085629
6/26/23 12:34,18.66200404
6/26/23 12:39,18.63286916
6/26/23 12:44,18.68658838
6/26/23 12:49,18.69356879
6/26/23 12:54,18.77421662
6/26/23 12:59,18.77962259
6/26/23 13:04,18.80637171
6/26/23 13:09,18.80288322
6/26/23 13:14,18.82982142
6/26/23 13:19,18.87539435
6/26/23 13:24,18.88818606
6/26/23 13:29,18.85635537
6/26/23 13:34,18.87959122
6/26/23 13:39,18.93976923
6/26/23 13:44,19.03921296
6/26/23 13:49,19.14925711
6/26/23 13:54,19.44888841
6/26/23 13:59,19.5793931
6/26/23 14:04,19.75136368
6/26/23 14:09,20.05753451
6/26/23 14:14,20.13249723
6/26/23 14:19,20.06231053
6/26/23 14:24,20.21781768
6/26/23 14:29,20.32247583
6/26/23 14:34,20.23373796
6/26/23 14:39,20.31257558
6/26/23 14:44,20.22274206
6/26/23 14:49,20.19588689
6/26/23 14:54,20.19663396
6/26/23 14:59,20.0328387
6/26/23 15:04,19.83762236
6/26/23 15:09,19.69928812
6/26/23 15:14,19.66785928
6/26/23 15:19,19.71766465
6/26/23 15:24,19.78368457
6/26/23 15:29,19.71744561
6/26/23 15:34,19.81216192
6/26/23 15:39,19.73123781
6/26/23 15:44,19.58091151
6/26/23 15:49,19.69107764
6/26/23 15:54,19.64215659
6/26/23 15:59,19.66553391
6/26/23 16:04,19.41575364
6/26/23 16:09,19.51730585
6/26/23 16:14,19.58387796
6/26/23 16:19,19.50946381
6/26/23 16:24,19.41725793
6/26/23 16:29,19.44954619
6/26/23 16:34,19.51250523
6/26/23 16:39,19.50215931
6/26/23 16:44,19.5255814
6/26/23 16:49,19.49479058
6/26/23 16:54,19.47092057
6/26/23 16:59,19.47694203
6/26/23 17:04,19.52308684
6/26/23 17:09,19.55656435
6/26/23 17:14,19.57027591
6/26/23 17:19,19.57593658
6/26/23 17:24,19.52675964
6/26/23 17:29,19.47248725
6/26/23 17:34,19.4639263
6/26/23 17:39,19.43641426
6/26/23 17:44,19.3229888
6/26/23 17:49,19.15553775
6/26/23 17:54,19.06754628
6/26/23 17:59,18.98463773
6/26/23 18:04,18.88255954
6/26/23 18:09,18.80513417
6/26/23 18:14,18.6151917
6/26/23 18:19,18.64891106
6/26/23 18:24,18.63765562
6/26/23 18:29,18.67803536
6/26/23 18:34,18.70211766
6/26/23 18:39,18.7748082
6/26/23 18:44,18.83299958
6/26/23 18:49,18.85880215
6/26/23 18:54,18.84808881
6/26/23 18:59,18.7731499
6/26/23 19:04,18.74750229
6/26/23 19:09,18.82928941
6/26/23 19:14,18.89047561
6/26/23 19:19,18.92888609
6/26/23 19:24,18.98366518
6/26/23 19:29,18.95229412
6/26/23 19:34,18.94471818
6/26/23 19:39,18.92894518
6/26/23 19:44,18.94494815
6/26/23 19:49,18.94852181
6/26/23 19:54,18.94383407
6/26/23 19:59,18.94484143
6/26/23 20:04,18.9709556
6/26/23 20:09,19.04402576
6/26/23 20:14,19.05365663
6/26/23 20:19,19.05254516
6/26/23 20:24,19.05842885
6/26/23 20:29,19.05553477
6/26/23 20:34,19.02571211
6/26/23 20:39,18.94964303
6/26/23 20:44,18.87239437
6/26/23 20:49,18.81511857
6/26/23 20:54,18.76176137
6/26/23 20:59,18.71613363
6/26/23 21:04,18.68988451
6/26/23 21:09,18.66552661
6/26/23 21:14,18.61681757
6/26/23 21:19,18.55100329
6/26/23 21:24,18.51559253
6/26/23 21:29,18.48123386
6/26/23 21:34,18.47706391
6/26/23 21:39,18.44452481
6/26/23 21:44,18.4389033
6/26/23 21:49,18.40438659
6/26/23 21:54,18.40428712
6/26/23 21:59,18.45631146
6/26/23 22:04,18.44019891
6/26/23 22:09,18.47521746
